crop,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,light,yield
Tomato,111.77464961696325,54.836153850306886,66.7826792936896,17.33028676937174,58.38011133065083,6.552859974182139,5.160254310898016,27.741131462139073,789.7478166826565,Medium
Sugarcane,156.01067093541224,68.22231322268577,84.8630930130097,35.326832937893045,82.16900942068345,7.858129629201894,45.97268239492019,21.264200761982032,758.2054602372954,High
Wheat,116.58729976923227,58.96646486490742,80.5539886622382,20.404633309466696,57.050000616634975,8.399961013983226,84.86795647085566,77.19653828675334,1190.018145621062,High
Tomato,106.56477467022346,54.59901246928705,68.13945507848216,22.178606769203284,86.63728161000788,5.953300477523796,36.71290894369199,28.11875384607319,1107.248200977838,Low
Potato,97.16407313337169,41.952276789955164,59.09510433261721,38.910177177747926,76.33058245306665,7.246287796847625,84.75594916654977,61.08475218685732,748.3419054632014,Medium
Cotton,101.99773420507853,49.70037856250842,48.100799511869994,22.02151666697531,76.48248140209645,8.442449747485911,62.67150801038488,77.30497116433949,993.655146571653,Medium
Wheat,120.93126337680881,58.458209715010526,79.6176399753673,39.14942503879139,50.73293484157875,5.602049646538097,42.72033389780427,57.550213199860075,946.276602547092,Low
Potato,90.37605324697266,45.074830621426926,54.02599888821846,25.12294283422014,84.25423428472226,6.902711084839891,84.20155197185079,42.22228593364747,1936.4544409976531,Medium
Potato,102.20481535661595,39.96436635385844,52.408003993363565,34.24920304698226,70.55082915556865,6.310583378490983,93.73815465654324,20.83029115026364,1588.9058209996838,Medium
Sugarcane,147.34709822176396,69.8913183179267,88.3437197247742,36.685890058026665,72.93784874747628,7.791049301349182,95.68260377492805,61.862552714216655,1973.9149871071165,Medium
Potato,96.70306831815724,45.745664811670714,55.06875295932247,37.66638926093174,49.976339286720425,6.557934764671295,33.10536785186811,43.136130900983844,562.8290456826531,Low
Cotton,91.04923816901658,52.52858917423069,49.872751866295296,33.80198593823948,59.81505458531558,6.206340476654994,93.13797192709534,73.40112052976951,1457.413429130217,Medium
Wheat,113.29826096039551,62.3051744871742,79.75895361878631,39.599439435196516,50.029074323274756,7.083115876458917,0.8521396321578667,27.93204848660801,1380.7875507006756,Medium
Cotton,102.58878907854421,48.654025561669485,48.44091104928125,27.55161455003919,82.94480470969125,6.156342046788081,87.12876357346663,23.443165363323917,1673.2926276021108,Medium
Rice,83.94326212442903,42.66541839984657,42.77762986289779,17.748899044054497,90.18695740201264,7.519616229890651,54.5993026533768,44.3321399977585,702.2898570057075,Medium
Potato,96.56242499098651,41.44243654016963,54.34820476422825,35.36754397666637,64.79874053058072,7.1759590357900285,0.27509955539209985,43.77053446267978,708.1857085264546,Medium
Tomato,108.38920133529598,55.381154579455504,66.69330137716551,22.043106840008242,40.85034260875355,5.845487204166138,24.994108461855934,73.08045379989983,1197.969238861713,Medium
Sugarcane,150.49040225139896,72.05769830721918,89.13649764993774,23.362333350288775,58.920753954915405,7.781369318079599,58.42629272727936,22.476026253319354,1816.1727254764642,Medium
Rice,96.04771159805631,44.98450970635083,41.143658895161906,32.086828494343635,52.58463669960963,8.493898899423352,43.10852178590181,80.55959016306521,1146.1970792956624,Medium
Cotton,94.39800944049597,51.90464080466164,45.78883833759014,38.98337920709797,49.64210007830518,5.768729011883287,88.06188321616902,78.2845893178816,1807.6086318682471,Low
Maize,79.5177678972921,36.39095100479693,43.88162891598464,18.128230388018142,90.23542134370138,7.718072815216166,36.49641000035797,39.47825719482252,1534.3683054685662,Low
Cotton,105.0792825949649,47.06593209712256,50.01707523035834,37.052892179853885,42.21322318858406,8.266584515903112,19.6307799895408,77.47551843050263,1101.2947692295706,Medium
Cotton,98.29309381926545,49.75373796039985,51.859941987455834,37.18659808927729,70.20204995331343,8.339528623539596,0.564545055976684,28.711190940667976,939.7489710963728,Low
Rice,85.82380817437475,45.845986909656986,43.67438884501713,39.818432611887175,80.5218327102655,5.550133281213179,49.625997804183875,59.95203111138875,1534.5113016542646,Low
Tomato,112.78585791758259,54.84717429809393,63.319207321979434,26.59005448908359,75.64266054129378,5.536339348299674,33.234056001518056,45.57843730847924,1195.5722686459185,Medium
Cotton,105.92492223800159,53.63462163945121,52.79319569244635,15.47580633981846,45.77970773448436,6.578450355481638,15.485999752158175,24.89580276539602,1461.4465939959978,Medium
Maize,85.73654702489902,35.0384678590028,45.20062704272686,24.73327667858056,72.60747652214349,7.0474063049964375,99.3802526701196,51.87992054060041,1753.8816292807358,Medium
Wheat,121.77975607422164,64.57949276894666,79.7004275657598,23.34436980673914,87.00985267651396,5.949564761755883,94.59278612960757,52.98583305312149,1889.6208178755467,Medium
Wheat,119.5191386640721,61.74903534908274,78.93287330236808,17.37081534548022,88.22958073069003,5.593360437109745,97.232735089717,63.68870220416734,1129.4195321009133,Medium
Sugarcane,145.0427885780192,68.24078738167202,90.78964004082435,37.825827451344765,44.31811700159091,7.975644984713719,54.7420051873056,63.49783420962204,1239.2815083574055,Medium
Sugarcane,151.6651784213099,74.34932797622828,85.44453843721597,18.084859093830918,61.20160900277335,6.5360029484404825,59.19725928760583,75.65691096982954,1063.0627472605775,High
Wheat,127.37485715790575,59.80750490810993,81.28916978614264,16.86894616804451,42.36963188862754,5.969652024783567,64.11531288601566,45.934539583566064,1738.3285691265294,Medium
Sugarcane,149.6272052506211,67.52905250467457,86.14906730707557,34.49803291339488,90.92636188052042,7.64971737580845,97.29547330228147,23.2804506203048,555.8340276340928,Medium
Potato,96.67563066536832,45.729203607409666,57.956367871278005,21.445642398398494,77.94183958104658,6.427080437861294,84.40787343822349,34.13003177802283,522.2051342276962,Low
Rice,96.39118461535955,39.50699685379389,47.46752495019525,36.90429746703634,40.05307290139602,8.427947282788924,35.91593121701931,42.07339819072871,717.5950041389808,Low
Potato,96.47411730228742,43.16109064651929,56.91057023930604,29.316352635641962,63.870627622084584,8.423142347773137,22.881547599897,37.07667114940691,627.154482197912,Medium
Tomato,106.04644690255716,52.089053048765365,67.95585347231908,30.910883614337013,59.34998534810776,6.447494485459171,61.161788275416306,28.63601364778912,879.5473152982099,High
Tomato,109.71891593935764,54.81274442806278,63.99073602163282,25.918416944866024,90.22098328057521,7.873854486776203,30.543750229485724,80.11235614745706,994.4697451215873,Medium
Maize,85.78378372728865,36.69733309393602,45.265849403417796,18.625354208061214,41.72623035182758,5.849572142472263,77.51074285059703,69.11795881288398,1406.4772023729247,Low
Potato,106.15748167601234,44.295042108826706,54.244261092077295,25.465090434599205,72.11104932762785,5.698136611918021,13.509455659530978,63.137184317762504,1282.4572948859775,Medium
Wheat,124.32331383930332,60.14766515959555,79.50126432330383,35.05859997454883,55.49820231325073,7.377019637166276,41.115663795530665,35.231566477790516,1271.370671424288,Medium
Potato,94.89058517457468,43.59254788748158,53.6006868996831,21.849233659390073,49.63971909592584,6.660969360509167,96.48941234778154,37.30481135564786,1003.9499660704768,Low
Sugarcane,145.5880534846069,71.0993396269761,90.15957686286465,19.108515030706695,41.12873814418834,7.849792596369328,7.970473944545908,29.168309869565377,1362.245040283536,Medium
Wheat,105.09034043578262,61.013098870003745,79.78614481018047,27.442656284402112,58.28591748078594,7.392118996273025,4.369972412501843,22.27076257968036,1140.8774020944447,Medium
Maize,97.14878012901823,37.73045213536034,45.32397668731242,18.40884487776894,74.23485309696899,6.474006633680375,45.7319956210711,34.0181053881319,1799.1598419568131,Low
Wheat,116.76716610044433,61.15076253036771,79.15562257522174,25.30436251108981,91.26099832286005,6.404862211255999,86.75843529684916,52.845103157991524,1828.4355883360845,Medium
Cotton,101.22387420555849,49.501757993022565,49.688381835636186,22.65957234564261,48.84979061799252,7.024554649860611,1.1702626810892625,39.56340850167659,1900.444166049596,Medium
Potato,98.16812638961571,47.92657286168783,55.38737169346968,16.417839915827766,76.51927740268587,6.2222234143468595,11.902657794307137,46.617230236446076,1198.9244395483456,Low
Maize,86.33716517475207,33.902700875719,43.396287810913094,15.704757887413408,62.455593227275834,7.248156106399066,70.60024095671912,72.64642559493868,1415.8061409600984,Medium
Sugarcane,143.9446573161279,68.87768090236341,89.89420349125234,29.259803351419073,64.924245076577,6.258757230291592,81.04126131409869,21.850629681993375,1535.3651451375406,High
Rice,84.64490218734257,41.7154286151097,43.601936753284825,25.94274116041848,45.196613134843,7.721093716468284,79.93251672586197,67.15201600111934,803.3913165260194,Low
Tomato,115.71333749411271,54.310279493814434,64.96781112568787,38.72511966681934,91.75688670842496,6.042622114664235,18.514654173945154,30.61979467019578,1683.382898621155,Low
Sugarcane,159.26748736975438,72.98110146358295,87.55432506928787,39.77501600233428,49.49317760826213,7.75452208171273,79.1362874055159,29.435641043482725,1899.7452673248204,Medium
Maize,92.88424912794608,33.32404157064136,45.503185614523474,39.32144323711854,69.56184840588054,6.995470681103242,18.731861970191034,61.19623292897397,1385.6559211683723,Low
Tomato,109.83764214841233,53.69824927059959,66.65397681902226,15.246520845540163,40.55953903753037,7.3324557582831975,78.91997567985844,70.4728521353336,1669.3670311239305,Medium
Cotton,94.52381789699902,47.47319177775982,49.04497812438997,29.647103251302724,68.61536219835604,6.45828207575362,74.93275136824555,66.46138759845746,921.0447156206607,Medium
Tomato,116.80769101424056,55.0324131989681,66.0024981736144,17.528120977912188,83.98233418011478,5.86075532045973,12.472377005225798,81.61108015627245,1729.096767058312,Medium
Sugarcane,157.6641454883127,73.00438843429639,88.40453225240016,19.178121537969986,81.776941250829,6.534714384982307,13.5070356305934,40.46705218465374,1037.9553018118631,High
Tomato,120.30488248079556,53.99696707349398,64.19028971976833,15.823854377865949,78.98434638837263,8.368500353492156,62.498665027633805,32.24694110545577,872.3637982716655,Medium
Tomato,120.70485148165177,55.0288331252711,65.09769678641896,19.775886944001922,74.78935728424418,7.156557217511944,58.57603583708912,39.65959968901569,1459.7652594168449,Medium
Sugarcane,143.24841095084236,70.50651724453459,90.85764510925334,20.29666349330756,54.07975912896174,5.947025630234953,73.67216436264017,46.42649772253785,594.0434583295761,Medium
Potato,96.61735880870559,49.63390779315912,56.45667943687491,31.754064438482054,94.90948932277746,6.005967877979456,8.786783586782876,29.060822385312356,903.9364513768944,Low
Cotton,110.17374579076295,51.64312824924923,51.365305014585175,31.156584426018185,90.78090975299575,6.00686260557561,75.13742653580107,25.436800887912355,1347.9386142768462,Medium
Tomato,105.07896630168672,56.96374807150736,64.51657175838821,26.880458559310725,44.73074995646196,6.786834993430989,10.96118079986772,82.10618745145197,1284.6019361115918,Medium
Tomato,111.91875262799095,52.95520941825803,65.49440679925327,33.26478582741542,45.18782531584747,7.085967496530569,29.127649181644543,83.22026510949325,1785.6769259358525,High
Cotton,94.60355093071641,48.410406780092515,52.67890683179106,33.98528617217203,79.97120227559122,6.625794627206758,13.963688162782795,33.687930985858955,1612.516189472499,Medium
Tomato,106.94043473679089,56.190314647769455,69.89762461148045,19.005118859888633,82.82055029513461,6.3980093715680955,21.10230763388403,56.2887685184321,1115.4704414644068,Medium
Potato,100.42963054843123,45.61753454847814,55.53230964102887,37.942353834875604,72.19965603165426,7.637695233635126,41.60804771688327,79.41440014061418,1736.24380836804,Medium
Potato,95.94548815273586,44.19023277988142,53.595418189924466,22.511134488750564,89.75703906424552,5.771458875548658,86.98240088870314,44.485838157034976,1820.9352739625335,High
Maize,81.96263227680429,33.45874327011422,45.75853209458096,24.038798163403325,52.11463842510836,7.021972447542858,6.824930568524767,80.02142941069566,941.7012817358964,Low
Tomato,112.0883755032598,57.96198480823499,65.75527914357328,15.455350773299449,60.16089459293197,7.68661087929149,42.715604114967434,21.61423648620093,598.9713546743197,Medium
Maize,85.36522908743116,34.959796717011876,42.460951209830505,39.850313402330464,47.640765680403554,7.1780428376286,66.51983700291831,80.90920255251366,1770.8874674662804,Medium
Wheat,121.60624961845411,58.52420332976338,81.44596562275439,38.79709514402826,80.59804564570643,7.579629333945426,26.17431721831024,80.1099646183336,769.3158061912503,Medium
Maize,80.87795242772255,33.72443442838349,45.99323814255844,17.815818010287042,67.19548295756542,6.900717315481334,14.252779402940853,71.98457556442854,1050.0109571812995,Medium
Tomato,107.8650981424662,52.79996671585067,64.12156447035638,19.96651587928295,47.73389962852561,5.869738816750872,86.3007881499201,22.051370688986687,1965.5213893998414,High
Tomato,114.04053139978751,59.309835738063185,66.15483218317331,30.426324829434716,83.90934435051872,8.127622175801335,51.0104940653566,51.86918757647048,1432.3936564170467,Medium
Tomato,110.65880938000195,57.18458140404947,64.91395535407148,35.436237861907514,79.94115332015052,6.9663472530541535,86.00498796962171,27.82370951571493,1864.9115800885534,Medium
Tomato,108.38614353200539,56.51667470883443,68.04759017147944,21.61124876897746,60.43697908184356,7.993466963668036,77.00856496204833,83.12797191454578,1993.9610877719751,Medium
Cotton,98.18107735195065,48.45976178553649,49.3022960056176,33.70009122422172,49.63588198309887,6.773257477502925,11.485606933517655,29.01036911888683,1426.1545698351038,Medium
Potato,94.33937562442918,42.03866844260662,54.58362571243757,15.480263326837871,75.85973273649648,5.660494624266055,97.9940238572446,59.62531844692727,1205.5945292659585,Low
Potato,98.49956342488399,46.44865782806146,54.69773910295482,36.77255929084811,52.14578267683524,7.8749675061634905,18.523830312105417,72.99853022562668,1421.7936998960854,Medium
Wheat,120.89885096800144,61.82322292600555,77.43086953205788,36.790887598070164,69.986040433446,6.763360852874511,53.42817452283175,65.71535029540547,1542.571813548905,High
Wheat,119.80818346547024,62.50411018311616,78.8582219995615,24.94124645807532,78.51026965565626,8.24598021079628,8.776147447888594,75.9960794012494,1689.519087319048,High
